Label	Id	FunctionName	obs_n	perm_mean_n	enrich(log2)	p_enrich	within_fdr_enrich	within_BHfdr_enrich	all_fdr_enrich	all_BHfdr_enrich	p_deplete	within_fdr_deplete	within_BHfdr_deplete	all_fdr_deplete	all_BHfdr_deplete	Genes
'0.05%'	hsa01040	['Biosynthesis of unsaturated fatty acids']	0	0.15869000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.85218148	0.93181344	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa01521	['EGFR tyrosine kinase inhibitor resistance']	0	0.76003000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.46135539	0.68954596	0.99980000	0.29260028	0.99997000	None
'0.05%'	hsa01522	['Endocrine resistance']	0	0.69057000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.49615504	0.74650586	0.99980000	0.31552402	0.99997000	None
'0.05%'	hsa04215	['Apoptosis - multiple species']	0	0.14019000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.86858131	0.94602400	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa03012	['Translation factors']	0	0.22402000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.79796202	0.90681596	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa01523	['Antifolate resistance']	0	0.09387000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.90961090	0.96884419	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa02010	['ABC transporters']	0	0.42642000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.65027350	0.81533504	0.99980000	0.38856306	0.99997000	None
'0.05%'	hsa02042	['Bacterial toxins']	0	0.00761000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.99281007	0.99689476	0.99980000	0.41982046	0.99997000	None
'0.5%'	hsa00730	['Thiamine metabolism']	0	1.00331000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.32015680	0.71717916	0.99997000	0.22675887	0.99997000	None
'0.05%'	hsa02044	['Secretion system']	0	0.05988000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.94172058	0.98073550	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa02048	['Prokaryotic defense system']	0	0.00572000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.99429006	1.00000000	0.99980000	0.41982046	0.99997000	None
'0.5%'	hsa00740	['Riboflavin metabolism']	0	0.20110000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.81121189	1.00000000	0.99997000	0.41982046	0.99997000	None
'0.5%'	hsa00750	['Vitamin B6 metabolism']	0	0.19890000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.81398186	1.00000000	0.99997000	0.41982046	0.99997000	None
'0.05%'	hsa03010	['Ribosome']	0	0.12729000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.88012120	0.95030212	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa01524	['Platinum drug resistance']	0	0.31140000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.73045270	0.87789745	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa03022	['Basal transcription factors']	0	0.15219000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.85775142	0.93705063	0.99980000	0.41982046	0.99997000	None
'0.5%'	hsa01006	['Prenyltransferases']	0	0.71905000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.46327537	0.91125512	0.99997000	0.29260028	0.99997000	None
'0.05%'	hsa03030	['DNA replication']	0	0.10068000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.90382096	0.96460361	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa04060	['Cytokine-cytokine receptor interaction']	0	0.74412000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.47230528	0.72501850	0.99980000	0.29484493	0.99997000	None
'0.05%'	hsa04061	['Viral protein interaction with cytokine and cytokine receptor']	0	0.17101000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.84272157	0.92256075	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa04062	['Chemokine signaling pathway']	0	1.26984000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.27135729	0.57921200	0.99980000	0.19798544	0.99997000	None
'0.05%'	hsa04064	['NF-kappa B signaling pathway']	0	0.46209000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.62630374	0.80660147	0.99980000	0.37902950	0.99997000	None
'0.05%'	hsa04066	['HIF-1 signaling pathway']	0	0.69657000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.49358506	0.74650586	0.99980000	0.31552402	0.99997000	None
'0.05%'	hsa04136	['Autophagy - other']	0	0.23997000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.78437216	0.90215687	0.99980000	0.41982046	0.99997000	None
'0.5%'	hsa00920	['Sulfur metabolism']	0	0.33488000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.70532295	1.00000000	0.99997000	0.41638554	0.99997000	None
'0.05%'	hsa04070	['Phosphatidylinositol signaling system']	0	1.18428000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.29698703	0.57921200	0.99980000	0.20599779	0.99997000	None
'0.05%'	hsa04054	['Pattern recognition receptors']	0	0.17708000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.83664163	0.91872325	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa04071	['Sphingolipid signaling pathway']	0	1.02262000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.35188648	0.59907042	0.99980000	0.23842987	0.99997000	None
'0.05%'	hsa04080	['Neuroactive ligand-receptor interaction']	0	2.15751000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.10976890	0.43487500	0.99980000	0.04794356	0.99997000	None
'0.05%'	hsa04090	['CD molecules']	0	1.75279000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.16611834	0.43799600	0.99980000	0.10240667	0.99997000	None
'0.05%'	hsa04091	['Lectins']	0	0.30833000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.73518265	0.87984993	0.99980000	0.41982046	0.99997000	None
'0.5%'	hsa00910	['Nitrogen metabolism']	0	0.54855000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.56444436	1.00000000	0.99997000	0.34303753	0.99997000	None
'0.05%'	hsa04130	['SNARE interactions in vesicular transport']	0	0.14184000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.86671133	0.94602400	0.99980000	0.41982046	0.99997000	None
'0.5%'	hsa00900	['Terpenoid backbone biosynthesis']	0	0.61050000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.52250477	0.98444322	0.99997000	0.31918149	0.99997000	None
'0.05%'	hsa04115	['p53 signaling pathway']	0	0.24422000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.78269217	0.89958607	0.99980000	0.41982046	0.99997000	None
'0.5%'	hsa00860	['Porphyrin and chlorophyll metabolism']	0	0.64016000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.51737483	0.97671652	0.99997000	0.31918149	0.99997000	None
'0.05%'	hsa04072	['Phospholipase D signaling pathway']	0	1.60116000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.19205808	0.47575111	0.99980000	0.13357874	0.99997000	None
'0.05%'	hsa04050	['Cytokine receptors']	0	0.40679000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.66446336	0.82851172	0.99980000	0.39919388	0.99997000	None
'0.05%'	hsa04137	['Mitophagy - animal']	0	0.43898000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.63052369	0.80660147	0.99980000	0.38586241	0.99997000	None
'0.05%'	hsa04140	['Autophagy - animal']	0	0.87701000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.41027590	0.59937000	0.99980000	0.26540636	0.99997000	None
'0.5%'	hsa02048	['Prokaryotic defense system']	0	0.05316000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.94770052	1.00000000	0.99997000	0.41982046	0.99997000	None
'0.5%'	hsa02042	['Bacterial toxins']	0	0.06580000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.93870061	1.00000000	0.99997000	0.41982046	0.99997000	None
'0.5%'	hsa00770	['Pantothenate and CoA biosynthesis']	0	1.60097000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.14180858	0.39913576	0.87128866	0.08304765	0.99997000	None
'0.5%'	hsa00780	['Biotin metabolism']	0	0.28922000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.72600274	1.00000000	0.99997000	0.41967682	0.99997000	None
'0.05%'	hsa03050	['Proteasome']	0	0.10445000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.90043100	0.95892259	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa03051	['Proteasome']	0	0.17829000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.83589164	0.91547981	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa03060	['Protein export']	0	0.15952000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.84745153	0.92560622	0.99980000	0.41982046	0.99997000	None
'0.5%'	hsa01040	['Biosynthesis of unsaturated fatty acids']	0	1.34284000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.24238758	0.59645912	0.99997000	0.17191536	0.99997000	None
'0.05%'	hsa03310	['Nuclear receptors']	0	0.38966000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.67311327	0.83628008	0.99980000	0.39919388	0.99997000	None
'0.5%'	hsa00785	['Lipoic acid metabolism']	0	0.03588000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.96441036	1.00000000	0.99997000	0.41982046	0.99997000	None
'0.05%'	hsa03320	['PPAR signaling pathway']	0	0.31243000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.73005270	0.87789745	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa03410	['Base excision repair']	0	0.06066000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.94087059	0.98073550	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa03420	['Nucleotide excision repair']	0	0.13939000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.86911131	0.94602400	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa03430	['Mismatch repair']	0	0.09980000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.90447096	0.96555141	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa03440	['Homologous recombination']	0	0.18158000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.83302167	0.90769746	0.99980000	0.41982046	0.99997000	None
'0.5%'	hsa01004	['Lipid biosynthesis proteins']	0	3.60195000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.02156978	0.13512667	0.44817218	0.00782270	0.99997000	None
'0.05%'	hsa04012	['ErbB signaling pathway']	0	1.06725000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.32907671	0.59907042	0.99980000	0.22675887	0.99997000	None
'0.05%'	hsa04141	['Protein processing in endoplasmic reticulum']	0	1.02584000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.34820652	0.59907042	0.99980000	0.23842987	0.99997000	None
'0.05%'	hsa04030	['G protein-coupled receptors']	0	1.87765000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.14586854	0.43799600	0.99980000	0.08397073	0.99997000	None
'0.5%'	hsa03018	['RNA degradation']	0	2.44276000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.07803922	0.27289077	0.71186995	0.03420046	0.99997000	None
'0.5%'	hsa00830	['Retinol metabolism']	0	1.07375000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.33125669	0.72654188	0.99997000	0.22675887	0.99997000	None
'0.1%'	hsa00250	['Alanine, aspartate and glutamate metabolism']	0	0.29489000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.74255257	0.88157246	0.99985000	0.41982046	0.99997000	None
'0.05%'	hsa04330	['Notch signaling pathway']	0	0.22361000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.79774202	0.90681596	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa05131	['Shigellosis']	0	1.43625000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.22856771	0.57921200	0.99980000	0.15231661	0.99997000	None
'0.05%'	hsa05133	['Pertussis']	0	0.18803000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.82754172	0.90681596	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa05134	['Legionellosis']	0	0.11610000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.89060109	0.95466805	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa05135	['Yersinia infection']	0	0.82863000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.43071569	0.63683849	0.99980000	0.27730679	0.99997000	None
'0.05%'	hsa05140	['Leishmaniasis']	0	0.23070000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.79317207	0.90681596	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa05142	['Chagas disease (American trypanosomiasis)']	0	0.61778000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.53560464	0.74650586	0.99980000	0.33054307	0.99997000	None
'0.05%'	hsa05120	['Epithelial cell signaling in Helicobacter pylori infection']	0	0.35726000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.69776302	0.85397008	0.99980000	0.41300944	0.99997000	None
'0.05%'	hsa05143	['African trypanosomiasis']	0	0.28835000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.74516255	0.87984993	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa05145	['Toxoplasmosis']	0	0.60985000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.53814462	0.74650586	0.99980000	0.33074590	0.99997000	None
'0.05%'	hsa05146	['Amoebiasis']	0	0.91536000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.39482605	0.59911933	0.99980000	0.26027134	0.99997000	None
'0.05%'	hsa05150	['Staphylococcus aureus infection']	0	0.16942000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.84465155	0.92498088	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa05152	['Tuberculosis']	0	0.65152000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.51866481	0.74650586	0.99980000	0.31918149	0.99997000	None
'0.05%'	hsa05160	['Hepatitis C']	0	0.66520000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.51027490	0.74650586	0.99980000	0.31918149	0.99997000	None
'0.05%'	hsa05161	['Hepatitis B']	0	0.79660000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.44620554	0.66048679	0.99980000	0.27730679	0.99997000	None
'0.05%'	hsa05144	['Malaria']	0	0.14205000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.86706133	0.94602400	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa05162	['Measles']	0	0.45251000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.63426366	0.81144777	0.99980000	0.38856306	0.99997000	None
'0.05%'	hsa05110	['Vibrio cholerae infection']	0	0.30380000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.73536265	0.87984993	0.99980000	0.41982046	0.99997000	None
'0.5%'	hsa00400	['Phenylalanine, tyrosine and tryptophan biosynthesis']	0	0.13689000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.86781132	1.00000000	0.99997000	0.41982046	0.99997000	None
'0.05%'	hsa04976	['Bile secretion']	0	0.52437000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.58804412	0.78021884	0.99980000	0.35727909	0.99997000	None
'0.05%'	hsa04977	['Vitamin digestion and absorption']	0	0.12025000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.88585114	0.95431416	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa04978	['Mineral absorption']	0	0.21376000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.80609194	0.90681596	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa04979	['Cholesterol metabolism']	0	0.27593000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.75643244	0.88632356	0.99980000	0.41982046	0.99997000	None
'0.5%'	hsa00500	['Starch and sucrose metabolism']	0	1.47734000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.20645794	0.56627662	0.99997000	0.13963636	0.99997000	None
'0.5%'	hsa00480	['Glutathione metabolism']	0	0.83292000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.42987570	0.88698455	0.99997000	0.27730679	0.99997000	None
'0.05%'	hsa05100	['Bacterial invasion of epithelial cells']	0	0.70478000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.48544515	0.73501773	0.99980000	0.30385057	0.99997000	None
'0.05%'	hsa05014	['Amyotrophic lateral sclerosis (ALS)']	0	0.38298000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.67762322	0.84080087	0.99980000	0.40274003	0.99997000	None
'0.5%'	hsa00450	['Selenocompound metabolism']	0	0.77703000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.44161558	0.88852435	0.99997000	0.27730679	0.99997000	None
'0.05%'	hsa05020	['Prion diseases']	0	0.25692000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.76847232	0.89779229	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa05030	['Cocaine addiction']	0	0.38512000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.67626324	0.83798339	0.99980000	0.40187955	0.99997000	None
'0.5%'	hsa00440	['Phosphonate and phosphinate metabolism']	0	0.13344000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.87231128	1.00000000	0.99997000	0.41982046	0.99997000	None
'0.05%'	hsa05032	['Morphine addiction']	0	1.17252000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.30423696	0.57921200	0.99980000	0.20909657	0.99997000	None
'0.05%'	hsa05033	['Nicotine addiction']	0	0.48659000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.61534385	0.78871585	0.99980000	0.37181401	0.99997000	None
'0.5%'	hsa00471	['D-Glutamine and D-glutamate metabolism']	0	0.20484000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.80791192	1.00000000	0.99997000	0.41982046	0.99997000	None
'0.5%'	hsa00290	['Valine, leucine and isoleucine biosynthesis']	0	0.19791000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.80641194	1.00000000	0.99997000	0.41982046	0.99997000	None
'0.5%'	hsa00270	['Cysteine and methionine metabolism']	0	1.48257000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.21350786	0.57701254	0.99997000	0.14812319	0.99997000	None
'0.05%'	hsa05167	['Kaposi sarcoma-associated herpesvirus infection']	0	0.91858000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.39211608	0.59911933	0.99980000	0.25811417	0.99997000	None
'0.5%'	hsa00061	['Fatty acid biosynthesis']	0	0.67075000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.49742503	0.95552579	0.99997000	0.31552402	0.99997000	None
'0.05%'	hsa05230	['Central carbon metabolism in cancer']	0	0.36447000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.69167308	0.85099450	0.99980000	0.41041860	0.99997000	None
'0.05%'	hsa05231	['Choline metabolism in cancer']	0	0.88407000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.40567594	0.59911933	0.99980000	0.26540636	0.99997000	None
'0.05%'	hsa05235	['PD-L1 expression and PD-1 checkpoint pathway in cancer']	0	0.53592000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.57885421	0.78021884	0.99980000	0.34897746	0.99997000	None
'0.05%'	hsa05310	['Asthma']	0	0.03893000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.96211038	0.98608003	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa05320	['Autoimmune thyroid disease']	0	0.12665000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.88034120	0.95030212	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa05223	['Non-small cell lung cancer']	0	0.65902000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.50888491	0.74650586	0.99980000	0.31918149	0.99997000	None
'0.05%'	hsa05321	['Inflammatory bowel disease (IBD)']	0	0.20575000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.81338187	0.90681596	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa05323	['Rheumatoid arthritis']	0	0.27707000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.75683243	0.88632356	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa05330	['Allograft rejection']	0	0.05944000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.94246058	0.98073550	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa05332	['Graft-versus-host disease']	0	0.05803000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.94384056	0.98073550	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa05340	['Primary immunodeficiency']	0	0.08160000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.92140079	0.96899527	0.99980000	0.41982046	0.99997000	None
'0.5%'	hsa00040	['Pentose and glucuronate interconversions']	0	0.54082000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.56691433	1.00000000	0.99997000	0.34464388	0.99997000	None
'0.5%'	hsa00020	['Citrate cycle (TCA cycle)']	0	0.81618000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.42925571	0.88698455	0.99997000	0.27730679	0.99997000	None
'0.05%'	hsa05322	['Systemic lupus erythematosus']	0	0.26310000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.76736233	0.89709128	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa05222	['Small cell lung cancer']	0	0.74423000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.46976530	0.71614729	0.99980000	0.29260028	0.99997000	None
'0.05%'	hsa05221	['Acute myeloid leukemia']	0	0.38687000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.67605324	0.83798339	0.99980000	0.40187955	0.99997000	None
'0.05%'	hsa05220	['Chronic myeloid leukemia']	0	0.45124000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.63390366	0.81144777	0.99980000	0.38856306	0.99997000	None
'0.05%'	hsa05169	['Epstein-Barr virus infection']	0	0.69087000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.49788502	0.74650586	0.99980000	0.31552402	0.99997000	None
'0.05%'	hsa05170	['Human immunodeficiency virus 1 infection']	0	1.12924000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.31874681	0.59907042	0.99980000	0.22675887	0.99997000	None
'0.05%'	hsa05204	['Chemical carcinogenesis']	0	0.14617000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.86399136	0.94181500	0.99980000	0.41982046	0.99997000	None
'0.5%'	hsa00130	['Ubiquinone and other terpenoid-quinone biosynthesis']	0	0.19295000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.82254177	1.00000000	0.99997000	0.41982046	0.99997000	None
'0.05%'	hsa05206	['MicroRNAs in cancer']	0	1.29922000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.26616734	0.57921200	0.99980000	0.19491385	0.99997000	None
'0.05%'	hsa05210	['Colorectal cancer']	0	0.68365000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.49400506	0.74650586	0.99980000	0.31552402	0.99997000	None
'0.05%'	hsa05211	['Renal cell carcinoma']	0	0.42366000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.65171348	0.81704442	0.99980000	0.38856306	0.99997000	None
'0.05%'	hsa05212	['Pancreatic cancer']	0	0.46938000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.62215378	0.80164250	0.99980000	0.37754825	0.99997000	None
'0.05%'	hsa05213	['Endometrial cancer']	0	0.43835000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.63949361	0.81144777	0.99980000	0.38856306	0.99997000	None
'0.05%'	hsa05214	['Glioma']	0	0.64926000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.51422486	0.74650586	0.99980000	0.31918149	0.99997000	None
'0.05%'	hsa05215	['Prostate cancer']	0	0.69224000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.49504505	0.74650586	0.99980000	0.31552402	0.99997000	None
