Label	Id	FunctionName	obs_n	perm_mean_n	enrich(log2)	p_enrich	fdr_enrich	BHfdr_enrich	p_deplete	fdr_deplete	BHfdr_deplete	Genes
0.05%	hsa03012	['Translation factors']	0	0.22532000		1.00000000	0.42327182	1.00000000	0.79721203	0.42134190	0.99997000	None
0.5%	hsa05310	['Asthma']	0	0.33878000		1.00000000	0.42327182	1.00000000	0.71185288	0.41701552	0.99997000	None
0.1%	hsa05120	['Epithelial cell signaling in Helicobacter pylori infection']	0	0.69385000		1.00000000	0.42327182	1.00000000	0.49416506	0.31315925	0.99997000	None
0.1%	hsa05110	['Vibrio cholerae infection']	0	0.59013000		1.00000000	0.42327182	1.00000000	0.54633454	0.33554686	0.99997000	None
0.1%	hsa02010	['ABC transporters']	0	0.82256000		1.00000000	0.42327182	1.00000000	0.42911571	0.27663355	0.99997000	None
0.1%	hsa05033	['Nicotine addiction']	0	0.94183000		1.00000000	0.42327182	1.00000000	0.38736613	0.25068958	0.99997000	None
0.1%	hsa05032	['Morphine addiction']	0	2.26047000		1.00000000	0.42327182	1.00000000	0.09882901	0.04434836	0.99997000	None
0.1%	hsa02044	['Secretion system']	0	0.11978000		1.00000000	0.42327182	1.00000000	0.88661113	0.42134190	0.99997000	None
0.1%	hsa05030	['Cocaine addiction']	0	0.74138000		1.00000000	0.42327182	1.00000000	0.46656533	0.29233064	0.99997000	None
0.1%	hsa05020	['Prion diseases']	0	0.48813000		1.00000000	0.42327182	1.00000000	0.60003400	0.36705177	0.99997000	None
0.1%	hsa03010	['Ribosome']	0	0.24296000		1.00000000	0.42327182	1.00000000	0.78375216	0.42134190	0.99997000	None
0.1%	hsa03011	['Ribosome']	0	0.38671000		1.00000000	0.42327182	1.00000000	0.68046320	0.40466499	0.99997000	None
0.1%	hsa05014	['Amyotrophic lateral sclerosis (ALS)']	0	0.74149000		1.00000000	0.42327182	1.00000000	0.46748533	0.29233064	0.99997000	None
0.1%	hsa03018	['RNA degradation']	0	0.56318000		1.00000000	0.42327182	1.00000000	0.56646434	0.34405690	0.99997000	None
0.1%	hsa03020	['RNA polymerase']	0	0.14663000		1.00000000	0.42327182	1.00000000	0.86265137	0.42134190	0.99997000	None
0.1%	hsa01523	['Antifolate resistance']	0	0.18537000		1.00000000	0.42327182	1.00000000	0.82861171	0.42134190	0.99997000	None
0.1%	hsa04979	['Cholesterol metabolism']	0	0.53626000		1.00000000	0.42327182	1.00000000	0.57790422	0.35009489	0.99997000	None
0.1%	hsa04977	['Vitamin digestion and absorption']	0	0.23012000		1.00000000	0.42327182	1.00000000	0.79206208	0.42134190	0.99997000	None
0.1%	hsa04976	['Bile secretion']	0	1.01566000		1.00000000	0.42327182	1.00000000	0.35329647	0.23717960	0.99997000	None
0.1%	hsa04975	['Fat digestion and absorption']	0	0.23553000		1.00000000	0.42327182	1.00000000	0.78895211	0.42134190	0.99997000	None
0.1%	hsa04974	['Protein digestion and absorption']	0	1.27579000		1.00000000	0.42327182	1.00000000	0.27202728	0.19751874	0.99997000	None
0.1%	hsa04973	['Carbohydrate digestion and absorption']	0	0.66299000		1.00000000	0.42327182	1.00000000	0.50495495	0.31547399	0.99997000	None
0.1%	hsa03022	['Basal transcription factors']	0	0.29504000		1.00000000	0.42327182	1.00000000	0.74286257	0.42134190	0.99997000	None
0.1%	hsa04971	['Gastric acid secretion']	0	1.35634000		1.00000000	0.42327182	1.00000000	0.24535755	0.17834775	0.99997000	None
0.1%	hsa04970	['Salivary secretion']	0	1.72303000		1.00000000	0.42327182	1.00000000	0.16124839	0.10179725	0.99997000	None
0.1%	hsa04966	['Collecting duct acid secretion']	0	0.14888000		1.00000000	0.42327182	1.00000000	0.86119139	0.42134190	0.99997000	None
0.1%	hsa04964	['Proximal tubule bicarbonate reclamation']	0	0.15223000		1.00000000	0.42327182	1.00000000	0.85539145	0.42134190	0.99997000	None
0.1%	hsa04962	['Vasopressin-regulated water reabsorption']	0	0.48511000		1.00000000	0.42327182	1.00000000	0.60880391	0.36811853	0.99997000	None
0.1%	hsa04961	['Endocrine and other factor-regulated calcium reabsorption']	0	1.10943000		1.00000000	0.42327182	1.00000000	0.31688683	0.22362241	0.99997000	None
0.1%	hsa04960	['Aldosterone-regulated sodium reabsorption']	0	0.65974000		1.00000000	0.42327182	1.00000000	0.50238498	0.31315925	0.99997000	None
0.1%	hsa04978	['Mineral absorption']	0	0.41743000		1.00000000	0.42327182	1.00000000	0.65480345	0.38864290	0.99997000	None
0.1%	hsa04950	['Maturity onset diabetes of the young']	0	0.09316000		1.00000000	0.42327182	1.00000000	0.91004090	0.42134190	0.99997000	None
0.1%	hsa01040	['Biosynthesis of unsaturated fatty acids']	0	0.31283000		1.00000000	0.42327182	1.00000000	0.72815272	0.42134190	0.99997000	None
0.1%	hsa05134	['Legionellosis']	0	0.22671000		1.00000000	0.42327182	1.00000000	0.79636204	0.42134190	0.99997000	None
0.1%	hsa05211	['Renal cell carcinoma']	0	0.82661000		1.00000000	0.42327182	1.00000000	0.43104569	0.27663355	0.99997000	None
0.1%	hsa05210	['Colorectal cancer']	0	1.31655000		1.00000000	0.42327182	1.00000000	0.24953750	0.18456918	0.99997000	None
0.1%	hsa00650	['Butanoate metabolism']	0	0.24752000		1.00000000	0.42327182	1.00000000	0.77907221	0.42134190	0.99997000	None
0.1%	hsa00670	['One carbon pool by folate']	0	0.21754000		1.00000000	0.42327182	1.00000000	0.80133199	0.42134190	0.99997000	None
0.1%	hsa00730	['Thiamine metabolism']	0	0.24615000		1.00000000	0.42327182	1.00000000	0.77624224	0.42134190	0.99997000	None
0.1%	hsa00760	['Nicotinate and nicotinamide metabolism']	0	0.28500000		1.00000000	0.42327182	1.00000000	0.74955250	0.42134190	0.99997000	None
0.1%	hsa00770	['Pantothenate and CoA biosynthesis']	0	0.41291000		1.00000000	0.42327182	1.00000000	0.64974350	0.38864290	0.99997000	None
0.1%	hsa00830	['Retinol metabolism']	0	0.24334000		1.00000000	0.42327182	1.00000000	0.78230218	0.42134190	0.99997000	None
0.1%	hsa00860	['Porphyrin and chlorophyll metabolism']	0	0.14579000		1.00000000	0.42327182	1.00000000	0.86385136	0.42134190	0.99997000	None
0.1%	hsa00900	['Terpenoid backbone biosynthesis']	0	0.14112000		1.00000000	0.42327182	1.00000000	0.86601134	0.42134190	0.99997000	None
0.1%	hsa00910	['Nitrogen metabolism']	0	0.12441000		1.00000000	0.42327182	1.00000000	0.88169118	0.42134190	0.99997000	None
0.1%	hsa05167	['Kaposi sarcoma-associated herpesvirus infection']	0	1.77468000		1.00000000	0.42327182	1.00000000	0.16449836	0.10244953	0.99997000	None
0.1%	hsa00920	['Sulfur metabolism']	0	0.07509000		1.00000000	0.42327182	1.00000000	0.92726073	0.42134190	0.99997000	None
0.1%	hsa05133	['Pertussis']	0	0.36604000		1.00000000	0.42327182	1.00000000	0.69108309	0.40830987	0.99997000	None
0.1%	hsa00983	['Drug metabolism - other enzymes']	0	0.53539000		1.00000000	0.42327182	1.00000000	0.57329427	0.34788388	0.99997000	None
0.1%	hsa01004	['Lipid biosynthesis proteins']	0	0.83308000		1.00000000	0.42327182	1.00000000	0.43010570	0.27663355	0.99997000	None
0.1%	hsa01006	['Prenyltransferases']	0	0.16719000		1.00000000	0.42327182	1.00000000	0.84382156	0.42134190	0.99997000	None
0.1%	hsa05161	['Hepatitis B']	0	1.54392000		1.00000000	0.42327182	1.00000000	0.20582794	0.14207309	0.99997000	None
0.1%	hsa05160	['Hepatitis C']	0	1.29448000		1.00000000	0.42327182	1.00000000	0.26810732	0.19566739	0.99997000	None
0.1%	hsa05152	['Tuberculosis']	0	1.25792000		1.00000000	0.42327182	1.00000000	0.27915721	0.19970823	0.99997000	None
0.1%	hsa05150	['Staphylococcus aureus infection']	0	0.32896000		1.00000000	0.42327182	1.00000000	0.71898281	0.41952299	0.99997000	None
0.1%	hsa05146	['Amoebiasis']	0	1.75534000		1.00000000	0.42327182	1.00000000	0.16268837	0.10244953	0.99997000	None
0.1%	hsa05145	['Toxoplasmosis']	0	1.17561000		1.00000000	0.42327182	1.00000000	0.29932701	0.20738782	0.99997000	None
0.1%	hsa05144	['Malaria']	0	0.27373000		1.00000000	0.42327182	1.00000000	0.75788242	0.42134190	0.99997000	None
0.1%	hsa05143	['African trypanosomiasis']	0	0.55425000		1.00000000	0.42327182	1.00000000	0.56270437	0.34285844	0.99997000	None
0.1%	hsa05142	['Chagas disease (American trypanosomiasis)']	0	1.19416000		1.00000000	0.42327182	1.00000000	0.29445706	0.20536279	0.99997000	None
0.1%	hsa05140	['Leishmaniasis']	0	0.44719000		1.00000000	0.42327182	1.00000000	0.63514365	0.38720125	0.99997000	None
0.1%	hsa05135	['Yersinia infection']	0	1.61418000		1.00000000	0.42327182	1.00000000	0.18982810	0.13255883	0.99997000	None
0.1%	hsa01003	['Glycosyltransferases']	0	3.67202000		1.00000000	0.42327182	1.00000000	0.02135979	0.00787079	0.99997000	None
0.1%	hsa00640	['Propanoate metabolism']	0	0.49174000		1.00000000	0.42327182	1.00000000	0.60359396	0.36711639	0.99997000	None
0.1%	hsa03030	['DNA replication']	0	0.19416000		1.00000000	0.42327182	1.00000000	0.82303177	0.42134190	0.99997000	None
0.1%	hsa03050	['Proteasome']	0	0.20470000		1.00000000	0.42327182	1.00000000	0.81393186	0.42134190	0.99997000	None
0.1%	hsa04091	['Lectins']	0	0.59878000		1.00000000	0.42327182	1.00000000	0.54782452	0.33603830	0.99997000	None
0.1%	hsa04115	['p53 signaling pathway']	0	0.47867000		1.00000000	0.42327182	1.00000000	0.61668383	0.37221814	0.99997000	None
0.1%	hsa04721	['Synaptic vesicle cycle']	0	1.20573000		1.00000000	0.42327182	1.00000000	0.28654713	0.20501440	0.99997000	None
0.1%	hsa04130	['SNARE interactions in vesicular transport']	0	0.27563000		1.00000000	0.42327182	1.00000000	0.75538245	0.42134190	0.99997000	None
0.1%	hsa04136	['Autophagy - other']	0	0.46512000		1.00000000	0.42327182	1.00000000	0.62024380	0.37544776	0.99997000	None
0.1%	hsa04713	['Circadian entrainment']	0	2.80241000		1.00000000	0.42327182	1.00000000	0.05091949	0.01833586	0.99997000	None
0.1%	hsa04140	['Autophagy - animal']	0	1.70455000		1.00000000	0.42327182	1.00000000	0.17427826	0.11007721	0.99997000	None
0.1%	hsa04217	['Necroptosis']	0	0.89748000		1.00000000	0.42327182	1.00000000	0.40147599	0.26313997	0.99997000	None
0.1%	hsa04670	['Leukocyte transendothelial migration']	0	1.55263000		1.00000000	0.42327182	1.00000000	0.19913801	0.13526318	0.99997000	None
0.1%	hsa04668	['TNF signaling pathway']	0	1.03042000		1.00000000	0.42327182	1.00000000	0.34873651	0.23717960	0.99997000	None
0.1%	hsa04666	['Fc gamma R-mediated phagocytosis']	0	1.72470000		1.00000000	0.42327182	1.00000000	0.16707833	0.10244953	0.99997000	None
0.1%	hsa04664	['Fc epsilon RI signaling pathway']	0	1.08226000		1.00000000	0.42327182	1.00000000	0.33022670	0.22667422	0.99997000	None
0.1%	hsa04662	['B cell receptor signaling pathway']	0	1.03732000		1.00000000	0.42327182	1.00000000	0.34573654	0.23717960	0.99997000	None
0.1%	hsa04724	['Glutamatergic synapse']	0	3.34064000		1.00000000	0.42327182	1.00000000	0.02890971	0.00918731	0.99997000	None
0.05%	hsa05416	['Viral myocarditis']	0	0.37622000		1.00000000	0.42327182	1.00000000	0.68237318	0.40466499	0.99997000	None
0.1%	hsa04658	['Th1 and Th2 cell differentiation']	0	0.79028000		1.00000000	0.42327182	1.00000000	0.45010550	0.27789936	0.99997000	None
0.1%	hsa04330	['Notch signaling pathway']	0	0.43617000		1.00000000	0.42327182	1.00000000	0.64063359	0.38720125	0.99997000	None
0.1%	hsa04650	['Natural killer cell mediated cytotoxicity']	0	1.21787000		1.00000000	0.42327182	1.00000000	0.28706713	0.20501440	0.99997000	None
0.1%	hsa04640	['Hematopoietic cell lineage']	0	0.57285000		1.00000000	0.42327182	1.00000000	0.56244438	0.34285844	0.99997000	None
0.1%	hsa04630	['Jak-STAT signaling pathway']	0	1.13480000		1.00000000	0.42327182	1.00000000	0.31548685	0.22362241	0.99997000	None
0.1%	hsa04625	['C-type lectin receptor signaling pathway']	0	1.00538000		1.00000000	0.42327182	1.00000000	0.35646644	0.23717960	0.99997000	None
0.1%	hsa04623	['Cytosolic DNA-sensing pathway']	0	0.20708000		1.00000000	0.42327182	1.00000000	0.81240188	0.42134190	0.99997000	None
0.1%	hsa04622	['RIG-I-like receptor signaling pathway']	0	0.36738000		1.00000000	0.42327182	1.00000000	0.68856311	0.40740326	0.99997000	None
0.1%	hsa04360	['Axon guidance']	0	4.37117000		1.00000000	0.42327182	1.00000000	0.00912991	0.00264690	0.65735343	None
0.1%	hsa04620	['Toll-like receptor signaling pathway']	0	0.58135000		1.00000000	0.42327182	1.00000000	0.55433446	0.33971748	0.99997000	None
0.1%	hsa04614	['Renin-angiotensin system']	0	0.20036000		1.00000000	0.42327182	1.00000000	0.81654183	0.42134190	0.99997000	None
0.1%	hsa04370	['VEGF signaling pathway']	0	0.84985000		1.00000000	0.42327182	1.00000000	0.41691583	0.27005958	0.99997000	None
0.1%	hsa04380	['Osteoclast differentiation']	0	1.25269000		1.00000000	0.42327182	1.00000000	0.27996720	0.20102890	0.99997000	None
0.1%	hsa04659	['Th17 cell differentiation']	0	1.01644000		1.00000000	0.42327182	1.00000000	0.35812642	0.23717960	0.99997000	None
0.1%	hsa04935	['Growth hormone synthesis, secretion and action']	0	2.24230000		1.00000000	0.42327182	1.00000000	0.09692903	0.04421005	0.99997000	None
0.1%	hsa04725	['Cholinergic synapse']	0	2.42452000		1.00000000	0.42327182	1.00000000	0.08005920	0.03497132	0.99997000	None
0.1%	hsa04080	['Neuroactive ligand-receptor interaction']	0	4.13761000		1.00000000	0.42327182	1.00000000	0.01345987	0.00451741	0.80759192	None
0.1%	hsa04933	['AGE-RAGE signaling pathway in diabetic complications']	0	1.52755000		1.00000000	0.42327182	1.00000000	0.20671793	0.14207309	0.99997000	None
0.1%	hsa03060	['Protein export']	0	0.30265000		1.00000000	0.42327182	1.00000000	0.72102279	0.41952299	0.99997000	None
0.1%	hsa03310	['Nuclear receptors']	0	0.74938000		1.00000000	0.42327182	1.00000000	0.46383536	0.29233064	0.99997000	None
0.1%	hsa04930	['Type II diabetes mellitus']	0	0.83275000		1.00000000	0.42327182	1.00000000	0.42134579	0.27511908	0.99997000	None
0.1%	hsa04929	['GnRH secretion']	0	1.58370000		1.00000000	0.42327182	1.00000000	0.19108809	0.13413612	0.99997000	None
0.1%	hsa03320	['PPAR signaling pathway']	0	0.60935000		1.00000000	0.42327182	1.00000000	0.53883461	0.33163114	0.99997000	None
0.1%	hsa03410	['Base excision repair']	0	0.11895000		1.00000000	0.42327182	1.00000000	0.88708113	0.42134190	0.99997000	None
0.1%	hsa04926	['Relaxin signaling pathway']	0	1.92253000		1.00000000	0.42327182	1.00000000	0.13818862	0.07689193	0.99997000	None
0.1%	hsa04925	['Aldosterone synthesis and secretion']	0	1.98570000		1.00000000	0.42327182	1.00000000	0.12673873	0.06640662	0.99997000	None
0.1%	hsa04924	['Renin secretion']	0	1.37564000		1.00000000	0.42327182	1.00000000	0.24042760	0.17070754	0.99997000	None
0.1%	hsa04923	['Regulation of lipolysis in adipocytes']	0	1.01864000		1.00000000	0.42327182	1.00000000	0.33857661	0.22964670	0.99997000	None
0.1%	hsa03430	['Mismatch repair']	0	0.19462000		1.00000000	0.42327182	1.00000000	0.82140179	0.42134190	0.99997000	None
0.1%	hsa04030	['G protein-coupled receptors']	0	3.61471000		1.00000000	0.42327182	1.00000000	0.02342977	0.00805939	0.99997000	None
0.1%	hsa04726	['Serotonergic synapse']	0	2.14941000		1.00000000	0.42327182	1.00000000	0.10787892	0.04714214	0.99997000	None
0.1%	hsa04918	['Thyroid hormone synthesis']	0	1.41860000		1.00000000	0.42327182	1.00000000	0.23018770	0.15164824	0.99997000	None
0.1%	hsa04050	['Cytokine receptors']	0	0.78971000		1.00000000	0.42327182	1.00000000	0.44986550	0.27789936	0.99997000	None
0.1%	hsa04054	['Pattern recognition receptors']	0	0.34319000		1.00000000	0.42327182	1.00000000	0.70807292	0.41701552	0.99997000	None
0.1%	hsa04060	['Cytokine-cytokine receptor interaction']	0	1.44121000		1.00000000	0.42327182	1.00000000	0.23227768	0.15164824	0.99997000	None
0.1%	hsa04913	['Ovarian steroidogenesis']	0	0.66266000		1.00000000	0.42327182	1.00000000	0.50827492	0.31845472	0.99997000	None
0.1%	hsa04061	['Viral protein interaction with cytokine and cytokine receptor']	0	0.33386000		1.00000000	0.42327182	1.00000000	0.71487285	0.41921517	0.99997000	None
0.1%	hsa04911	['Insulin secretion']	0	1.83552000		1.00000000	0.42327182	1.00000000	0.14674853	0.08403797	0.99997000	None
0.1%	hsa04062	['Chemokine signaling pathway']	0	2.44754000		1.00000000	0.42327182	1.00000000	0.07798922	0.03483207	0.99997000	None
0.1%	hsa04064	['NF-kappa B signaling pathway']	0	0.89194000		1.00000000	0.42327182	1.00000000	0.40131599	0.26313997	0.99997000	None
0.1%	hsa04071	['Sphingolipid signaling pathway']	0	1.96870000		1.00000000	0.42327182	1.00000000	0.13056869	0.06897713	0.99997000	None
0.1%	hsa04744	['Phototransduction']	0	0.14290000		1.00000000	0.42327182	1.00000000	0.86618134	0.42134190	0.99997000	None
0.1%	hsa04742	['Taste transduction']	0	1.05199000		1.00000000	0.42327182	1.00000000	0.33644664	0.22964670	0.99997000	None
0.1%	hsa04740	['Olfactory transduction']	0	1.37158000		1.00000000	0.42327182	1.00000000	0.23621764	0.16511511	0.99997000	None
0.1%	hsa04730	['Long-term depression']	0	1.91428000		1.00000000	0.42327182	1.00000000	0.13092869	0.06897713	0.99997000	None
0.1%	hsa04917	['Prolactin signaling pathway']	0	0.73620000		1.00000000	0.42327182	1.00000000	0.47311527	0.29691993	0.99997000	None
0.1%	hsa00630	['Glyoxylate and dicarboxylate metabolism']	0	0.33982000		1.00000000	0.42327182	1.00000000	0.70568294	0.41701552	0.99997000	None
0.1%	hsa05214	['Glioma']	0	1.25056000		1.00000000	0.42327182	1.00000000	0.27549725	0.19751874	0.99997000	None
0.1%	hsa00604	['Glycosphingolipid biosynthesis - ganglio series']	0	0.21355000		1.00000000	0.42327182	1.00000000	0.80431196	0.42134190	0.99997000	None
0.05%	hsa00730	['Thiamine metabolism']	0	0.12830000		1.00000000	0.42327182	1.00000000	0.87815122	0.42134190	0.99997000	None
0.05%	hsa00670	['One carbon pool by folate']	0	0.11237000		1.00000000	0.42327182	1.00000000	0.89277107	0.42134190	0.99997000	None
0.05%	hsa00650	['Butanoate metabolism']	0	0.12779000		1.00000000	0.42327182	1.00000000	0.87954120	0.42134190	0.99997000	None
0.05%	hsa00640	['Propanoate metabolism']	0	0.25450000		1.00000000	0.42327182	1.00000000	0.77233228	0.42134190	0.99997000	None
0.05%	hsa00630	['Glyoxylate and dicarboxylate metabolism']	0	0.17597000		1.00000000	0.42327182	1.00000000	0.83637164	0.42134190	0.99997000	None
0.1%	hsa00140	['Steroid hormone biosynthesis']	0	0.23279000		1.00000000	0.42327182	1.00000000	0.79084209	0.42134190	0.99997000	None
0.05%	hsa00604	['Glycosphingolipid biosynthesis - ganglio series']	0	0.11114000		1.00000000	0.42327182	1.00000000	0.89368106	0.42134190	0.99997000	None
0.05%	hsa00603	['Glycosphingolipid biosynthesis - globo and isoglobo series']	0	0.07692000		1.00000000	0.42327182	1.00000000	0.92540075	0.42134190	0.99997000	None
0.05%	hsa00601	['Glycosphingolipid biosynthesis - lacto and neolacto series']	0	0.11375000		1.00000000	0.42327182	1.00000000	0.89206108	0.42134190	0.99997000	None
0.05%	hsa00600	['Sphingolipid metabolism']	0	0.26559000		1.00000000	0.42327182	1.00000000	0.76510235	0.42134190	0.99997000	None
0.05%	hsa00592	['alpha-Linolenic acid metabolism']	0	0.10052000		1.00000000	0.42327182	1.00000000	0.90356096	0.42134190	0.99997000	None
0.05%	hsa00591	['Linoleic acid metabolism']	0	0.11524000		1.00000000	0.42327182	1.00000000	0.89054109	0.42134190	0.99997000	None
0.05%	hsa00590	['Arachidonic acid metabolism']	0	0.20697000		1.00000000	0.42327182	1.00000000	0.81183188	0.42134190	0.99997000	None
0.05%	hsa00760	['Nicotinate and nicotinamide metabolism']	0	0.14691000		1.00000000	0.42327182	1.00000000	0.86267137	0.42134190	0.99997000	None
0.05%	hsa00565	['Ether lipid metabolism']	0	0.26324000		1.00000000	0.42327182	1.00000000	0.76623234	0.42134190	0.99997000	None
0.05%	hsa00563	['Glycosylphosphatidylinositol (GPI)-anchor biosynthesis']	0	0.07542000		1.00000000	0.42327182	1.00000000	0.92710073	0.42134190	0.99997000	None
0.05%	hsa00562	['Inositol phosphate metabolism']	0	0.73522000		1.00000000	0.42327182	1.00000000	0.47396526	0.29691993	0.99997000	None
0.1%	hsa00199	['Cytochrome P450']	0	0.30210000		1.00000000	0.42327182	1.00000000	0.73948261	0.42134190	0.99997000	None
0.05%	hsa00537	['Glycosylphosphatidylinositol (GPI)-anchored proteins']	0	0.58822000		1.00000000	0.42327182	1.00000000	0.53758462	0.33163114	0.99997000	None
0.1%	hsa00220	['Arginine biosynthesis']	0	0.13781000		1.00000000	0.42327182	1.00000000	0.86991130	0.42134190	0.99997000	None
0.05%	hsa00535	['Proteoglycans']	0	0.67975000		1.00000000	0.42327182	1.00000000	0.48984510	0.31027369	0.99997000	None
0.05%	hsa00534	['Glycosaminoglycan biosynthesis - heparan sulfate / heparin']	0	0.35352000		1.00000000	0.42327182	1.00000000	0.69565304	0.41322519	0.99997000	None
0.05%	hsa00533	['Glycosaminoglycan biosynthesis - keratan sulfate']	0	0.07613000		1.00000000	0.42327182	1.00000000	0.92597074	0.42134190	0.99997000	None
0.05%	hsa00532	['Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate']	0	0.21691000		1.00000000	0.42327182	1.00000000	0.80211198	0.42134190	0.99997000	None
0.05%	hsa00531	['Glycosaminoglycan degradation']	0	0.14347000		1.00000000	0.42327182	1.00000000	0.86418136	0.42134190	0.99997000	None
0.05%	hsa00520	['Amino sugar and nucleotide sugar metabolism']	0	0.21490000		1.00000000	0.42327182	1.00000000	0.80404196	0.42134190	0.99997000	None
0.05%	hsa00515	['Mannose type O-glycan biosynthesis']	0	0.17984000		1.00000000	0.42327182	1.00000000	0.83151168	0.42134190	0.99997000	None
0.05%	hsa00514	['Other types of O-glycan biosynthesis']	0	0.60815000		1.00000000	0.42327182	1.00000000	0.53306467	0.32762289	0.99997000	None
0.05%	hsa00564	['Glycerophospholipid metabolism']	0	0.65087000		1.00000000	0.42327182	1.00000000	0.51644484	0.32181693	0.99997000	None
0.05%	hsa00513	['Various types of N-glycan biosynthesis']	0	0.34235000		1.00000000	0.42327182	1.00000000	0.70653293	0.41701552	0.99997000	None
0.05%	hsa00770	['Pantothenate and CoA biosynthesis']	0	0.21327000		1.00000000	0.42327182	1.00000000	0.80427196	0.42134190	0.99997000	None
0.05%	hsa00830	['Retinol metabolism']	0	0.12465000		1.00000000	0.42327182	1.00000000	0.88226118	0.42134190	0.99997000	None
0.1%	hsa00020	['Citrate cycle (TCA cycle)']	0	0.18578000		1.00000000	0.42327182	1.00000000	0.82910171	0.42134190	0.99997000	None
0.05%	hsa03011	['Ribosome']	0	0.19688000		1.00000000	0.42327182	1.00000000	0.82207178	0.42134190	0.99997000	None
0.05%	hsa03010	['Ribosome']	0	0.12344000		1.00000000	0.42327182	1.00000000	0.88390116	0.42134190	0.99997000	None
0.1%	hsa00030	['Pentose phosphate pathway']	0	0.14625000		1.00000000	0.42327182	1.00000000	0.86294137	0.42134190	0.99997000	None
0.1%	hsa00040	['Pentose and glucuronate interconversions']	0	0.12472000		1.00000000	0.42327182	1.00000000	0.88149119	0.42134190	0.99997000	None
0.1%	hsa00051	['Fructose and mannose metabolism']	0	0.30665000		1.00000000	0.42327182	1.00000000	0.72831272	0.42134190	0.99997000	None
0.05%	hsa02044	['Secretion system']	0	0.06054000		1.00000000	0.42327182	1.00000000	0.94110059	0.42134190	0.99997000	None
0.05%	hsa02010	['ABC transporters']	0	0.42672000		1.00000000	0.42327182	1.00000000	0.64910351	0.38864290	0.99997000	None
0.05%	hsa01524	['Platinum drug resistance']	0	0.31664000		1.00000000	0.42327182	1.00000000	0.72697273	0.42134190	0.99997000	None
0.05%	hsa01523	['Antifolate resistance']	0	0.09491000		1.00000000	0.42327182	1.00000000	0.90859091	0.42134190	0.99997000	None
0.05%	hsa01522	['Endocrine resistance']	0	0.68995000		1.00000000	0.42327182	1.00000000	0.49709503	0.31315925	0.99997000	None
0.05%	hsa01521	['EGFR tyrosine kinase inhibitor resistance']	0	0.75844000		1.00000000	0.42327182	1.00000000	0.46405536	0.29233064	0.99997000	None
0.05%	hsa01040	['Biosynthesis of unsaturated fatty acids']	0	0.16259000		1.00000000	0.42327182	1.00000000	0.84909151	0.42134190	0.99997000	None
0.1%	hsa00130	['Ubiquinone and other terpenoid-quinone biosynthesis']	0	0.04351000		1.00000000	0.42327182	1.00000000	0.95733043	0.42134190	0.99997000	None
0.1%	hsa00052	['Galactose metabolism']	0	0.21796000		1.00000000	0.42327182	1.00000000	0.80338197	0.42134190	0.99997000	None
0.05%	hsa01006	['Prenyltransferases']	0	0.08576000		1.00000000	0.42327182	1.00000000	0.91731083	0.42134190	0.99997000	None
0.05%	hsa01004	['Lipid biosynthesis proteins']	0	0.42767000		1.00000000	0.42327182	1.00000000	0.65000350	0.38864290	0.99997000	None
0.05%	hsa01003	['Glycosyltransferases']	0	1.92410000		1.00000000	0.42327182	1.00000000	0.13823862	0.07764004	0.99997000	None
0.1%	hsa00062	['Fatty acid elongation']	0	0.24614000		1.00000000	0.42327182	1.00000000	0.77915221	0.42134190	0.99997000	None
0.1%	hsa00100	['Steroid biosynthesis']	0	0.10308000		1.00000000	0.42327182	1.00000000	0.90112099	0.42134190	0.99997000	None
0.05%	hsa00983	['Drug metabolism - other enzymes']	0	0.27838000		1.00000000	0.42327182	1.00000000	0.75325247	0.42134190	0.99997000	None
0.05%	hsa00982	['Drug metabolism - cytochrome P450']	0	0.11852000		1.00000000	0.42327182	1.00000000	0.88806112	0.42134190	0.99997000	None
0.05%	hsa00980	['Metabolism of xenobiotics by cytochrome P450']	0	0.10978000		1.00000000	0.42327182	1.00000000	0.89766102	0.42134190	0.99997000	None
0.1%	hsa00120	['Primary bile acid biosynthesis']	0	0.15648000		1.00000000	0.42327182	1.00000000	0.85327147	0.42134190	0.99997000	None
0.05%	hsa00920	['Sulfur metabolism']	0	0.03830000		1.00000000	0.42327182	1.00000000	0.96233038	0.42134190	0.99997000	None
0.05%	hsa00910	['Nitrogen metabolism']	0	0.06348000		1.00000000	0.42327182	1.00000000	0.93811062	0.42134190	0.99997000	None
0.05%	hsa00900	['Terpenoid backbone biosynthesis']	0	0.07307000		1.00000000	0.42327182	1.00000000	0.92884071	0.42134190	0.99997000	None
0.05%	hsa00860	['Porphyrin and chlorophyll metabolism']	0	0.07458000		1.00000000	0.42327182	1.00000000	0.92813072	0.42134190	0.99997000	None
0.1%	hsa00061	['Fatty acid biosynthesis']	0	0.15306000		1.00000000	0.42327182	1.00000000	0.85678143	0.42134190	0.99997000	None
0.05%	hsa00512	['Mucin type O-glycan biosynthesis']	0	0.49085000		1.00000000	0.42327182	1.00000000	0.59986400	0.36705177	0.99997000	None
0.05%	hsa00511	['Other glycan degradation']	0	0.05857000		1.00000000	0.42327182	1.00000000	0.94286057	0.42134190	0.99997000	None
0.05%	hsa00510	['N-Glycan biosynthesis']	0	0.35941000		1.00000000	0.42327182	1.00000000	0.69493305	0.41322519	0.99997000	None
