chr	start	end	gene
2B	129006826	129059383	HS6ST1
2B	131080183	131084293	CCDC115
2B	131084354	131088567	IMP4
2B	131097990	131118005	PTPN18
2B	131200521	131247351	POTEE
2B	131259140	131266070	CFC1B
2B	131307744	131308930	GPR148
2B	131333861	131343317	AMER3
2B	131494540	131634472	ARHGEF4
2B	131635079	131680659	FAM168B
2B	131813823	131860324	POTEI
2B	132090745	132099605	MZT2A
2B	132135876	132141651	CCDC74B
2B	132336592	132337620	TOMM40
2B	136329202	136562388	GPR39
2B	136561546	136591731	LYPD1
2B	138191246	138389985	MGAT5
2B	138396831	138659237	TMEM163
2B	138779161	138840185	ACMSD
2B	138856997	138892783	CCNT2
2B	138902850	138963730	MAP3K19
2B	138988945	139108911	RAB3GAP1
2B	139139010	139479004	ZRANB3
2B	139479281	139676985	R3HDM1
2B	139694618	139737072	UBXN4
2B	139742503	139788135	LCT
2B	139797822	139834722	MCM6
2B	139865660	139948441	DARS
2B	140077555	140082077	CXCR4
2B	140854123	141671882	THSD7B
2B	141965744	142015852	HNMT
2B	142508833	142580232	SPOPL
2B	142676006	142787647	NXPH2
2B	144263159	145286470	LRP1B
2B	146927352	147088524	KYNU
2B	147175847	147819896	ARHGAP15
2B	147991355	148341575	GTDC1
2B	148435993	148567537	ZEB2
2B	151919172	152007524	ACVR2A
2B	152011430	152098387	ORC4
2B	152098668	152596665	MBD5
2B	152775479	152873197	EPC2
2B	153124626	153196487	KIF5C
2B	153223521	153403951	LYPD6B
2B	153528882	153673840	LYPD6
2B	153769985	153788164	MMADHC
2B	154665699	154685097	RND3
2B	155455026	155466737	RBM43
2B	155475428	155494871	NMI
2B	155559152	155581611	TNFAIP6
2B	155612558	155680813	RIF1
2B	155688802	155933540	NEB
2B	156001739	156029225	ARL5A
2B	156032111	156299605	CACNB4
2B	156317779	156377869	STAM2
2B	156538524	156853381	FMNL2
2B	156859843	156922595	PRPF40A
2B	156923045	156966653	ARL6IP6
2B	157690525	157690854	RPRM
2B	158077732	158668466	GALNT13
2B	158914357	159072819	KCNJ3
2B	160547365	160552084	NR4A2
2B	160657807	160809798	GPD2
2B	161497602	161551544	GALNT5
2B	161558747	161566045	ERMN
2B	161648506	161678556	CYTIP
2B	161762912	161858711	ACVR1C
2B	161971265	162109618	ACVR1
2B	162235586	162376396	UPP2
2B	162407732	162704070	CCDC148
2B	162775751	162932630	PKP4
2B	163047279	163068010	DAPL1
2B	163235706	163502733	TANC1
2B	163507561	163555100	WDSUB1
2B	163588444	163900736	BAZ2B
2B	163994993	164050969	MARCH7
2B	164051025	164188528	LY75-CD302
2B	164224894	164347413	PLA2R1
2B	164386758	164491751	ITGB6
2B	165445568	165520922	TANK
2B	165600357	165702728	PSMD14
2B	165707110	165716013	TBR1
2B	165916106	166279884	SLC4A10
2B	166287530	166370324	DPP4
2B	166438910	166448425	GCG
2B	166466727	166539785	FAP
2B	166563301	166612351	IFIH1
2B	166638684	166658404	GCA
2B	166667593	167140843	KCNH7
2B	167888525	168031668	FIGN
2B	168800278	168928846	GRB14
2B	168986686	169141468	COBLL1
2B	169198483	169256556	SLC38A11
2B	169389135	169506472	SCN3A
2B	169541849	169696793	SCN2A
2B	169774382	169992976	CSRNP3
2B	170041110	170089489	GALNT3
2B	170169180	170251309	TTC21B
2B	170289381	170375232	SCN1A
2B	170500717	170614518	SCN9A
2B	170714439	170753490	SCN7A
2B	171216049	171600137	XIRP2
2B	172219511	172220629	B3GALT1
2B	172305362	172607858	STK39
2B	172816644	173142719	CERS6
2B	172940435	173422937	ABCB11
2B	173170643	173233632	NOSTRIN
2B	173252584	173272117	SPC25
2B	173282883	173292208	G6PC2
2B	173459150	173494281	DHRS9
2B	173526082	173759637	LRP2
2B	173936189	173980226	FASTKD1
2B	173991578	174044602	PPIG
2B	174052329	174106077	CCDC173
2B	174106110	174113371	PHOSPHO2
2B	174106147	174162213	KLHL23
2B	174211698	174224922	SSB
2B	174224647	174237866	METTL5
2B	174594913	175083218	MYO3B
2B	175144779	175146882	SP5
2B	175211820	175227009	ERICH2
2B	175232859	175233646	C2orf68
2B	175245847	175290800	GAD1
2B	175359334	175396929	GORASP2
2B	175419403	175592262	TLK1
2B	175759018	175871341	METTL8
2B	175870816	175922400	DCAF17
2B	175954799	175955233	RPS15
2B	175959861	175996748	CYBRD1
2B	176128741	176189706	DYNC1I2
2B	176224650	176335874	SLC25A12
2B	176364559	176434094	HAT1
2B	176450333	176532840	METAP1D
2B	176537287	176541476	DLX1
2B	176551802	176554866	DLX2
2B	176873336	176953306	ITGA6
2B	176999565	177042795	PDK1
2B	177180962	177502883	RAPGEF4
2B	177812426	177822617	CDCA7
2B	178356438	178414651	SP3
2B	178526467	178704167	OLA1
2B	178804074	178853234	CIR1
2B	178853248	178887845	SCRN3
2B	178894405	178939719	GPR155
2B	179010495	179133704	WIPF1
2B	179204218	179221621	CHRNA1
2B	179256541	179464306	CHN1
2B	179531950	179627325	ATF2
2B	179635448	179640959	ATP5G3
2B	180390939	180465291	LNPK
2B	180552750	180556605	EVX2
2B	180568143	180571274	HOXD13
2B	180575161	180576119	HOXD12
2B	180582709	180585092	HOXD11
2B	180592107	180595262	HOXD10
2B	180598097	180600090	HOXD9
2B	180605658	180608610	HOXD8
2B	180628211	180630050	HOXD4
2B	180646355	180649706	HOXD3
2B	180666156	180667622	HOXD1
2B	180748798	180811517	MTX2
2B	181721949	181756285	NFE2L2
2B	181884904	182032038	AGPS
2B	182045653	182047650	TTC30B
2B	182110436	182113690	TTC30A
2B	182123432	182554988	PDE11A
2B	182596881	182614047	RBM45
2B	182679038	182889260	OSBPL6
2B	182923629	182943153	PRKRA
2B	182943358	182952850	DFNB59
2B	182955132	182970660	FKBP7
2B	182972509	182997079	PLEKHA3
2B	183017973	183301216	TTN
2B	183326621	183546487	CCDC141
2B	183598264	183760584	SESTD1
2B	183940840	184060511	ZNF385B
2B	184444787	184506950	CWC22
2B	185994990	186075510	ITGA4
2B	186074491	186195343	CERKL
2B	186212987	186217024	NEUROD1
2B	186431841	186473030	SSFA2
2B	186527928	186674449	PPP1R1C
2B	186691331	187082514	PDE1A
2B	187277637	187342252	DNAJC10
2B	187397753	187430883	FRZB
2B	187486446	187600711	NCKAP1
2B	187638008	187654501	DUSP19
2B	187683670	187721666	NUP35
2B	189182761	189522777	ZNF804A
2B	190328737	190423819	FSIP2
2B	191091215	191114685	ZC3H15
2B	191197667	191289011	ITGAV
2B	191302143	191374131	FAM171B
2B	191438245	191460118	ZSWIM2
2B	191947000	192053598	CALCRL
2B	192069923	192161543	TFPI
2B	192919948	193230233	GULP1
2B	193377979	193378293	DIRC1
2B	193620370	193661832	COL3A1
2B	193677588	193825683	COL5A2
2B	194088481	194122596	WDR75
2B	194208361	194229184	SLC40A1
2B	194311548	194320944	ASNSD1
2B	194327309	194397696	ANKAR
2B	194397707	194414282	OSGEPL1
2B	194421347	194435166	ORMDL1
2B	194434966	194528885	PMS1
2B	194715525	194722542	MSTN
2B	194839427	194858725	C2orf88
2B	194863176	194979164	HIBCH
2B	195004044	195032436	INPP1
2B	195096784	195156805	MFSD6
2B	195161648	195189443	NEMP2
2B	195304141	195347830	NAB1
2B	195539517	195624364	GLS
2B	195627814	195673425	STAT1
2B	195907438	196086640	MYO1B
2B	196346976	196357299	NABP1
2B	196495796	196508767	SDPR
2B	196612831	196853317	TMEFF2
2B	200331872	200384794	SLC39A10
2B	200387327	200720268	DNAH7
2B	200802451	200840712	STK17B
2B	200868620	201258566	HECW2
2B	201308935	201405021	CCDC150
2B	201435848	201474774	GTF3C3
2B	201482911	201485744	C2orf66
2B	201517301	201597913	PGAP1
2B	202077675	202120447	SF3B1
2B	202139068	202162262	COQ10B
2B	202188385	202191812	HSPE1
2B	202204346	202241874	MOB4
2B	202272030	202373366	RFTN2
2B	202421973	202480500	BOLL
2B	202499591	202840474	PLCL1
2B	203977788	204175342	SATB2
2B	204628207	204647045	C2orf69
2B	204647695	204674518	TYW5
2B	204674581	204682899	MAIP1
2B	205031733	205204712	SPATS2L
2B	205215152	205232715	KCTD18
2B	205251944	205310093	SGO2
2B	205312006	205398213	AOX1
2B	205545248	205558112	BZW1
2B	205587159	205598244	CLK1
2B	205607270	205626236	PPIL3
2B	205629059	205642598	NIF3L1
2B	205648829	205703309	ORC2
2B	205719518	205815732	FAM126B
2B	205815802	205829646	NDUFB3
2B	205868980	205917677	CFLAR
2B	205937253	205977983	CASP10
2B	206013327	206041059	CASP8
2B	206041772	206110712	ALS2CR12
2B	206130216	206204919	TRAK2
2B	206242162	206374416	ALS2CR11
2B	206378941	206399239	TMEM237
2B	206401045	206454854	MPP4
2B	206456429	206540731	ALS2
2B	206566631	206651716	CDK15
2B	206798749	206802600	FZD7
2B	206969373	207002841	SUMO1
2B	207031914	207072693	NOP58
2B	207148506	207339892	BMPR2
2B	207423062	207557022	FAM117B
2B	207599012	207661703	ICA1L
2B	207670848	207702157	WDR12
2B	207702186	207777774	CARF
2B	207807209	208015330	NBEAL1
2B	208036389	208095830	CYP20A1
2B	208128068	208225952	ABI2
2B	208237757	208294018	RAPH1
2B	208507832	208536882	CD28
2B	208670477	208675631	CTLA4
2B	208739614	208765234	ICOS
2B	209357240	210437808	PARD3B
2B	210508982	210624383	NRP2
2B	210834907	210929546	INO80D
2B	210966683	211003086	NDUFS1
2B	211016965	211059836	GPR1
2B	211121477	211161093	ZDBF2
2B	211282829	211458673	ADAM23
2B	211492108	211558815	DYTN
2B	211579452	211607527	MDH1B
2B	211608914	211633977	FASTKD2
2B	211780074	211810000	CPO
2B	211917347	212003764	KLF7
2B	212372257	212448374	CREB1
2B	212453094	212465931	METTL21A
2B	212562582	212608724	CCNYL1
2B	212618583	212621978	FZD5
2B	212682855	212883672	PLEKHM3
2B	212984430	212987399	CRYGD
2B	212990947	212992639	CRYGC
2B	213005359	213009325	CRYGB
2B	213023890	213026747	CRYGA
2B	213028521	213059466	C2orf80
2B	213112189	213131789	IDH1
2B	213145498	213234225	PIKFYVE
2B	213288332	213381410	PTH2R
2B	214488291	214643410	MAP2
2B	214681974	214910841	UNC80
2B	214932215	215083894	KANSL1L
2B	215100476	215138269	ACADL
2B	215203047	215228478	MYL1
2B	215360252	215408075	LANCL1
2B	215489860	215612582	CPS1
2B	216310891	217071989	ERBB4
2B	217965792	218117639	IKZF2
2B	218252626	219399642	SPAG16
2B	219401066	219566106	VWC2L
2B	219726805	219807909	BARD1
2B	219941121	220155334	ABCA12
2B	220331599	220372935	ATIC
2B	220384219	220463506	FN1
2B	220972322	221044834	MREG
2B	221070286	221114559	PECR
2B	221114606	221135540	TMEM169
2B	221142059	221238269	XRCC5
2B	221288544	221402683	MARCH4
2B	221447294	221518763	SMARCAL1
2B	221534552	221539259	RPL37A
2B	221669980	221701701	IGFBP2
2B	221709362	221732732	IGFBP5
2B	221898798	221899394	TNP1
2B	222754314	222807022	DIRC3
2B	222859305	222955752	TNS1
2B	223124900	223147650	RUFY4
2B	223183294	223194527	CXCR2
2B	223224655	223228318	CXCR1
2B	223273328	223309812	ARPC2
2B	223316525	223319828	GPBAR1
2B	223320101	223326316	AAMP
2B	223326538	223402181	PNKD
2B	223330349	223348694	TMBIM1
2B	223414314	223426285	CATIP
2B	223441107	223455906	SLC11A1
2B	223458776	223465359	CTDSP1
2B	223479438	223511936	VIL1
2B	223515697	223621435	USP37
2B	223631524	223659019	CNOT9
2B	223670868	223701304	PLCD4
2B	223707383	223721928	ZNF142
2B	223727049	223729420	BCS1L
2B	223729993	223738509	RNF25
2B	223738490	223769971	STK36
2B	223805198	223826940	TTLL4
2B	223853150	223887421	CYP27A1
2B	223894510	223903926	PRKAG3
2B	223950970	223966746	WNT10A
2B	224031866	224032849	CDK5R2
2B	224064791	224067140	CRYBA2
2B	224077696	224117093	CFAP65
2B	224132631	224138834	IHH
2B	224152563	224238454	NHEJ1
2B	224239054	224247657	SLC23A3
2B	224249458	224254820	CNPPD1
2B	224256071	224261325	FAM134A
2B	224285960	224288034	ZFAND2B
2B	224288497	224297759	ABCB6
2B	224298162	224308403	ATG9A
2B	224308521	224315426	ANKZF1
2B	224315538	224324863	GLB1L
2B	224324924	224329792	STK16
2B	224329166	224333372	TUBA4A
2B	224360369	224366036	DNAJB2
2B	224372119	224390553	PTPRN
2B	224408712	224414731	RESP18
2B	224455652	224469790	DNPEP
2B	224500963	224509342	DES
2B	224517582	224576949	SPEG
2B	224582217	224590318	GMPPA
2B	224597506	224622050	ASIC4
2B	224622234	224627065	CHPF
2B	224627312	224633883	TMEM198
2B	224634019	224654812	OBSL1
2B	224655470	224658953	INHA
2B	224681061	224699518	STK11IP
2B	224710661	224725084	SLC4A3
2B	226508896	226655853	EPHA4
2B	227290164	227392054	PAX3
2B	227391205	227397615	CCDC140
2B	227528506	227658536	SGPP2
2B	227670167	227756872	FARSB
2B	227772621	227811933	MOGAT1
2B	227965911	228046905	ACSL3
2B	228158993	228162481	KCNE4
2B	228702160	228707711	SCG2
2B	228861919	228944203	AP1S3
2B	228984051	229053928	WDFY1
2B	229067451	229077126	MRPL44
2B	229085484	229149739	SERPINE2
2B	229490633	229513428	FAM124B
2B	229588331	229707309	CUL3
2B	229892033	230172887	DOCK10
2B	230539446	230794884	NYAP2
2B	231885579	231950642	IRS1
2B	231993062	232155473	RHBDD1
2B	232158973	232322962	COL4A4
2B	232322968	232477910	COL4A3
2B	232492936	232520670	MFF
2B	232525028	232542140	TM4SF20
2B	232630109	232720485	AGFG1
2B	232770812	232792456	C2orf83
2B	232847264	232884619	SLC19A3
2B	232981857	232985573	CCL20
2B	233039007	233094120	DAW1
2B	233148095	233362224	SPHKAP
2B	234234056	234450824	PID1
2B	234578130	234944562	DNER
2B	235003832	235162782	TRIP12
2B	235163954	235253104	FBXO36
2B	235281012	235315059	SLC16A14
2B	235471817	235556381	SP140
2B	235571233	235651705	SP140L
2B	235664960	235792802	SP100
2B	235974028	235974294	BANF1
2B	236008667	236070820	CAB39
2B	236115517	236129246	ITM2C
2B	236158362	236176269	GPR55
2B	236246779	236260112	SPATA3
2B	236290986	236303084	C2orf72
2B	236310223	236426629	PSMD1
2B	236361518	236378971	HTR2B
2B	236451862	236596864	ARMC9
2B	236712638	236722224	NCL
2B	236780466	236787815	NMUR1
2B	236850636	236852016	C2orf57
2B	236990391	237039940	PDE6D
2B	237045118	237069199	COPS7B
2B	237160571	237161514	NPPC
2B	237253583	237560410	DIS3L2
2B	237601898	237606138	ALPP
2B	237629972	237633834	ALPPL2
2B	237674869	237677683	ALPI
2B	237700101	237706826	ECEL1
2B	237748258	237758055	CHRND
2B	237762351	237768942	CHRNG
2B	237770722	237772497	TIGD1
2B	237773261	237791613	EIF4E2
2B	237855104	237904407	EFHD1
2B	237919738	238083837	GIGYF2
2B	237989437	238000197	KCNJ13
2B	238093579	238099711	C2orf82
2B	238101999	238193523	NGEF
2B	238252151	238254536	NEU2
2B	238341820	238445775	INPP5D
2B	238491256	238535344	ATG16L1
2B	238547281	238587025	SAG
2B	238594632	238710288	DGKD
2B	238716613	238806890	USP40
2B	238876344	238877198	UGT1A10
2B	238913875	238914729	UGT1A9
2B	238923862	238924716	UGT1A7
2B	238934884	238935450	UGT1A6
2B	238960721	239010637	UGT1A5
2B	238997630	238998495	UGT1A1
2B	239061420	239079152	HJURP
2B	239151549	239240139	TRPM8
2B	239278549	239304944	SPP2
2B	239725198	239728758	ARL4C
2B	240203931	240282904	SH3BP4
2B	240956699	241365336	AGAP1
2B	241407474	241409819	GBX2
2B	241436974	241509033	ASB18
2B	241570592	241741071	IQCA1
2B	241816719	241829370	ACKR3
2B	242584740	242675449	COL6A3
2B	242778999	242805091	MLPH
2B	242826181	242843045	RAB17
2B	243052910	243096551	RBM44
2B	243113418	243166136	RAMP1
2B	243222549	243300348	UBE2F
2B	243318575	243350086	SCLY
2B	243397412	243407988	KLHL30
2B	243417078	243426548	ERFE
2B	243429930	243463379	ILKAP
2B	243505335	243528754	PER2
2B	243580578	243659589	TRAF3IP1
2B	243690427	243715701	ASB1
2B	244120531	244159938	TWIST2
2B	244347498	244707205	HDAC4
2B	245291400	245356564	NDUFA10
2B	245373775	245374758	PRR21
2B	245458860	245468657	COPS9
2B	245471314	245472942	OTOS
2B	245856814	245908515	ANKMY1
2B	245910539	245914533	DUSP28
2B	245925721	245929179	RNPEPL1
2B	245938139	245948160	CAPN10
2B	245974242	245986467	GPR35
2B	246044536	246107095	KIF1A
2B	246200857	246210864	AGXT
2B	246218648	246229759	C2orf54
2B	246256697	246281355	CROCC2
2B	246322063	246418292	SNED1
2B	246420708	246427669	MTERF4
2B	246431443	246481704	PASK
2B	246482732	246517575	PPP1R7
2B	246522736	246553447	ANO7
2B	246565367	246652528	HDLBP
2B	246652703	246690145	SEPT2
2B	246692740	246826786	FARP2
2B	246830290	246843899	STK25
2B	246891874	246905150	BOK
2B	246918132	246973748	THAP4
2B	246974051	247010447	ATG4B
2B	247012348	247024007	DTYMK
2B	247038414	247062685	ING5
2B	247071244	247093446	D2HGDH
2B	247112057	247143835	GAL3ST2
3	250450	459859	CHL1
3	1125987	1448501	CNTN6
3	2632316	3128117	CNTN4
3	3141518	3182171	IL5RA
3	3199137	3220240	TRNT1
3	3220859	3251176	CRBN
3	3913954	4554478	SUMF1
3	3933030	3935624	LRRN1
3	4580577	4939677	ITPR1
3	5065268	5071811	BHLHE40
3	5209624	5267196	ARL8B
3	5274554	5303322	EDEM1
3	6989216	7820349	GRM7
3	8676707	8742824	LMCD1
3	8804516	8819004	SSUH2
3	8918304	8931186	CAV3
3	8934843	8953915	OXTR
3	9068659	9156684	RAD18
3	9179420	9446175	SRGAP3
3	9563462	9581701	THUMPD3
3	9628699	9676229	SETD5
3	9700228	9757014	LHFPL4
3	9853972	9907944	MTMR14
3	9909798	9938870	CPNE9
3	9941555	9959172	BRPF1
3	9961171	9976792	OGG1
3	9967584	9980930	CAMK1
3	9990970	10002432	TADA3
3	10004603	10019033	ARPC4
3	10021827	10048768	TTLL3
3	10073346	10086916	CIDEC
3	10096157	10099929	JAGN1
3	10108547	10122071	IL17RE
3	10122848	10139761	IL17RC
3	10140584	10151246	CRELD1
3	10152693	10159548	PRRT3
3	10171106	10194017	EMC3
3	10222882	10294790	FANCD2
3	10277323	10304021	FANCD2OS
3	10313073	10325333	BRK1
3	10362700	10437308	IRAK2
3	10447609	10479151	TATDN2
3	10487027	10494183	GHRL
3	10502202	10522153	SEC13
3	10529670	10652756	ATP2B2
3	11021624	11146901	SLC6A11
3	11227274	11247799	SLC6A1
3	11366887	11476537	HRH1
3	11521901	11774138	ATG7
3	11771226	11860142	VGLL4
3	12010268	12066494	TAMM41
3	12366621	12372829	TIMP4
3	12566523	12649942	PPARG
3	12699547	12746116	TSEN2
3	12770482	12799566	MKRN2
3	12799469	12881950	RAF1
3	12951992	12987966	TMEM40
3	13014352	13050612	CAND2
3	13115978	13190849	IQSEC1
3	13540870	13647441	NUP210
3	13722338	13729180	HDAC11
3	13773909	13865884	FBLN2
3	14039965	14070842	WNT7A
3	14324119	14336919	CHCHD4
3	14336988	14355762	TMEM43
3	14357571	14391411	XPC
3	14391571	14410892	LSM3
3	14616522	14704533	SLC6A6
3	14872082	14893001	CCDC174
3	14895458	14993153	C3orf20
3	15038573	15156749	FGD5
3	15230095	15270746	NR2C2
3	15275926	15293243	MRPS25
3	15302289	15325332	RBSN
3	15437750	15486369	CAPN7
3	15488359	15567573	SH3BP5
3	15646373	15664404	METTL6
3	15664426	15679483	EAF1
3	15687236	15758971	COLQ
3	15798276	15839456	HACL1
3	15839581	15886888	BTD
3	15908358	16035878	ANKRD28
3	16414228	16469594	GALNT15
3	16499707	16504677	DPH3
3	16504961	16546682	OXNAD1
3	16556605	16765168	RFTN1
3	16842179	16859925	DAZL
3	17137896	17345390	PLCL2
3	17412145	17958156	TBC1D5
3	18612231	18690125	SATB1
3	19418457	19832805	KCNH8
3	20185700	20240363	EFHB
3	20253204	20291896	RAB5A
3	20286117	20318278	PP2D1
3	20344764	20478414	KAT2B
3	20488458	20504163	SGO1
3	21787938	22119760	ZNF385D
3	24205616	24290037	UBE2E1
3	24291513	24310154	NKIRAS1
3	24317087	24320054	RPL15
3	24345751	24382739	NR1D2
3	24512657	24894629	THRB
3	25841584	26011615	RARB
3	26011707	26078351	TOP2B
3	26131712	26197650	NGLY1
3	26204197	26208695	OXSM
3	27045977	27135890	LRRC3B
3	27632779	27788829	NEK10
3	27796012	27903975	SLC4A7
3	28137367	28142920	EOMES
3	28678531	28757228	CMC1
3	28759821	28789136	AZI2
3	28789178	28962807	ZCWPW2
3	29734565	30498329	RBMS3
3	31105877	31196669	TGFBR2
3	31232432	31399864	GADL1
3	32047252	32151049	STT3B
3	32176918	32501200	OSBPL10
3	32512462	32514444	ZNF860
3	32757283	32895506	CMTM8
3	32916848	32980514	CMTM7
3	33001039	33023798	CMTM6
3	33046865	33091484	DYNC1LI1
3	33208285	33297685	CNOT10
3	33342614	33417163	TRIM71
3	33497758	33498899	CCR4
3	33541241	33648256	GLB1
3	33656440	33690831	CRTAP
3	33695704	33758397	SUSD5
3	33818287	33928272	FBXL2
3	33929315	33982792	UBP1
3	34042259	34268458	CLASP2
3	34350073	34424032	PDCD6IP
3	36205754	36362065	ARPP21
3	36947886	37118134	STAC
3	37284719	37310926	DCLK3
3	37399151	37516641	TRANK1
3	37563690	37565513	EPM2AIP1
3	37565788	37623704	MLH1
3	37589373	37589837	RPL29
3	37625500	37755477	LRRFIP2
3	37822843	37944339	GOLGA4
3	38025892	38405756	ITGA9
3	38449616	38574378	CTDSPL
3	38582571	38591441	VILL
3	38597432	38619316	PLCD1
3	38629735	38705672	DLEC1
3	38705971	38720422	ACAA1
3	38721655	38726199	MYD88
3	38748581	38838602	OXSR1
3	38850717	38863612	SLC22A13
3	38891725	38904586	SLC22A14
3	38933479	38997620	XYLB
3	39038695	39068343	ACVR2B
3	39081207	39111207	EXOG
3	39133607	39220442	SCN5A
3	39286221	39383205	SCN10A
3	39436832	39541355	SCN11A
3	39647103	39693672	WDR48
3	39693663	39707952	GORASP1
3	39707248	39738451	TTC21A
3	39742604	39746227	CSRNP1
3	39786765	39790555	XIRP1
3	39863786	39880348	CX3CR1
3	39942773	39943764	CCR8
3	40010131	40025732	SLC25A38
3	40039581	40044656	RPSA
3	40101163	40147793	MOBP
3	40441273	40892608	MYRIP
3	40942019	40944781	EIF1B
3	41020694	41064541	ENTPD3
3	41093830	41099154	RPL14
3	41114272	41125521	ZNF619
3	41153018	41157485	ZNF620
3	41170848	41173727	ZNF621
3	41842210	41886094	CTNNB1
3	41895313	42617492	ULK4
3	42753239	42886994	TRAK1
3	42919331	42927821	CCK
3	43054835	43068311	LYZL4
3	43212075	43240893	SEC22C
3	43250587	43254818	SS18L2
3	43260607	43311256	NKTR
3	43321867	43330444	ZBTB47
3	43350258	43354494	KLHL40
3	43361156	43427247	CCDC13
3	43438134	43455873	HIGD1A
3	43514260	43515526	ACKR2
3	43524096	43525601	CYP8B1
3	43558721	43566131	ZNF662
3	43589612	43593364	KRBOX1
3	43629821	43704989	FAM198A
3	43718786	43745885	POMGNT2
3	43929370	43996934	SNRK
3	44008409	44265067	ANO10
3	44333570	44361491	ABHD5
3	44889002	44980996	TOPAZ1
3	44987358	45057579	TCAIM
3	45095778	45105189	ZNF445
3	45150896	45154751	ZNF852
3	45207138	45224491	ZKSCAN7
3	45238845	45253755	ZNF660
3	45305462	45317543	ZNF35
3	45379466	45391070	ZNF502
3	45396831	45404193	ZNF501
3	45420269	45428902	KIAA1143
3	45428957	45529228	KIF15
3	45536927	45540677	TMEM42
3	45549697	45590210	TGM4
3	45600780	45656158	ZDHHC3
3	45656292	45691675	EXOSC7
3	45706710	45716860	CLEC3B
3	45763220	45828037	CDCP1
3	45909063	45910236	TMEM158
3	46083042	46247051	LARS2
3	46295361	46378999	LIMD1
3	46388390	46442321	SACM1L
3	46457109	46479363	SLC6A20
3	46523666	46541863	LZTFL1
3	46588098	46605377	CCR9
3	46620089	46698107	FYCO1
3	46648964	46650853	CXCR6
3	46723406	46730084	XCR1
3	46904025	46910640	CCR1
3	46944751	46968173	CCR3
3	47055849	47059292	CCR2
3	47069659	47075020	CCR5
3	47104715	47106565	CCRL2
3	47133069	47162178	LTF
3	47193013	47195989	RTP3
3	47209879	47257797	LRRC2
3	47269365	47274229	TDGF1
3	47361216	47381927	ALS2CL
3	47394894	47403584	TMIE
3	47406096	47411901	PRSS50
3	47436050	47438713	PRSS45
3	47519962	47524613	PRSS42
3	47556182	47558800	MYL3
3	47580907	47602912	PTH1R
3	47621559	47676894	CCDC12
3	47680250	47710270	NBEAL2
3	47717246	47825941	SETD2
3	47947758	47990526	KIF9
3	47990829	48055768	KLHL18
3	48090578	48124016	PTPN23
3	48128809	48157135	SCAP
3	48206677	48225418	ELP6
3	48275046	48293729	CSPG5
3	48299365	48501103	SMARCC1
3	48543113	48584702	DHX30
3	48586205	48820827	MAP4
3	48894425	48927014	CDC25A
3	48964979	48967088	CAMP
3	48982228	49010505	ZNF589
3	49036217	49040582	NME6
3	49049455	49073035	SPINK8
3	49117339	49142134	FBXW12
3	49151200	49176810	PLXNB1
3	49179507	49182471	CCDC51
3	49187597	49191543	TMA7
3	49194092	49212923	ATRIP
3	49213569	49214942	TREX1
